not-Kannada	Super fast kate
Positive	ಶಂಭು ಬಳಿಗೇರ ಗುರುಗಳೇ ನಿಮಗೆ ಧನ್ಯವಾದಗಳು ನಿಮ್ಮಕಥೆ ಹೇಳುವ  ಶೈಲೀಗೆ ನಮನಗಳು
Positive	ಸರ್.. ನಾನು ಪ್ರೊ॥ ಶಂಭು ಬಳಿಗಾರ ಅವರ ಅಭಿಮಾನಿ.. ನಾನು ಅವರ ಇ ೬ ಆಡಿಯೋಗಳನ್ನು ಸುಮಾರು ೧೦೦೦ ಕ್ಕಿಂತಲೂ ಹೆಚ್ಚು ಬಾರಿ ಕೇಳಿದ್ದೀನಿ.. nಕೆರೆಗೆ ಹಾರ..nಗೋಧಿ ಹುಗ್ಗಿ ಗಂಗಯ್ಯ..nತೊಗರಿ ತಿಪ್ಪ-೧..nತೊಗರಿ ತಿಪ್ಪ-೨..nಹಾಲುಂಡ ತವರು..nನುಚ್ಚಿನ ಮಲ್ಲಯ್ಯ..nnಸರ್.. ನೀವು ನಿರೂಪಿಸಿರುವ ಮತ್ತೆ ಯಾವ ಯಾವ ರಚನೆಗಳಿವೆ.. ದಯವಿಟ್ಟು ತಿಳಿಸಿ ಸರ್.
not-Kannada	Super
Negative	La video ako su.....।
Negative	ಸಾರ್  ಇದು ಕಲ್ಪನೆಯ ಕಥೆಯ ಏನು ನಿಜವಾದ ಕಥನ
not-Kannada	Togari tippa togari tippa.....sathvik sobarad
Positive	ಒಳ್ಳೆಯ ಕಥೆ ಯೂಟ್ಯೂಬಲ್ಲಿ ಇಂತಹ ಒಳ್ಳೆಯ ಹಾಸ್ಯಮಯವಾದ ಮತ್ತು ಜನರಿಗೆ ಅನುಕೂಲವಾಗುವ ರೀತಿಯ ಸಮಾಜಕ್ಕೆ ಸಂದೇಶ ಸಾರುವ ನೀತಿಕಥೆಗಳನ್ನು ಹಾಕಿದ್ದೀರಿ ಅವರಿಗೆ ಧನ್ಯವಾದಗಳು ಹಾಗೂ ತೊಗರಿ ತಿಪ್ಪ ಗೋಧಿ ಹುಗ್ಗಿ ಗಂಗಯ್ಯ ಒಳ್ಳೆಯ ಕಥೆಗಳನ್ನು ಅಪ್ಲೋಡ್ ಮಾಡಿ
Positive	ನಾವ್ ಲಕ್ಷ್ಮೇಶ್ವರ ದವರ nಸೂಪರ್
Positive	Bisilu nadalli hola uluvavane nijavada raita
not-Kannada	Super stories. Ipadent
not-Kannada	Please upload vol 2
Positive	ಶಂಭು ಬಳಿಗಾರವರೆ ತುಂಬಾ ಧನ್ಯವಾದಗಳು ಹಾಸ್ಯ ಜಾನಪದ ಕಥೆ
Positive	Togari tippa super story
Positive	Shambu baligar avara maathaduva shaili super
Positive	ತೋಗರಿ ತಿಪ್ಪ‌  ಜಾನಪದ ಹಸ್ಯ ಕಥೆ
Positive	ತೊಗರಿ ತಿಪ್ಪ ಹಾಸ್ಯ ಚಟಾಕಿ ಸುಪರ್
Positive	Super sir namge thumba istavada kathe nam parents ge kelisbeku aadastu bega idanna
Positive	ತುಂಬಾ ಅದ್ಭುತ ಕತೆ
Negative	Ningappa  s  malekoppa
Positive	ಇದು ನಮ್ಮ ಉತ್ತರ ಕರ್ನಾಟಕದ ಶೈಲಿಯಲ್ಲಿ ಸಿನಿಮಾ ಆಗಬೇಕು
Positive	ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸಾರ್
Positive	Super navu chikvara idaga kelta idavi super childhood memories
Positive	ಹಳೆಯ ನೆನಪು...ತೋಗರಿ ತಿಪ್ಪ
unknown state	Chalu ati nataka
Positive	ಸುಂದರ ಕಲ್ಪನೆಯ ಹಾಸ್ಯ ಪ್ರಸಂಗಗಳು.nಡಾ. ಶಂಭು ಬಳಿಗಾರರ ಹೇಳುಗಾರಿಕೆ ಜನಮೆಚ್ಚುವಂಥದ್ದು.
Positive	2019 ರಲ್ಲಿ ಈ ಕಥೆ ಯಾರ್ ಯಾರ್ ಕೇಳಿರೆಪಾ
not-Kannada	AWESOME nBRO SEND ME LINK OF PART -2 nEXITED TO LISTEN PART 2
Positive	ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ ನಾಟಕ
Positive	Togari tippa super
Positive	ತೊಗರಿ ತಿಪ್ಪಾ ಹಾಸ್ಯ ಚಟಾಕಿ ಮಸ್ತ ಐತಿ ರಿ
Positive	sir nem no kodie plz plz
Positive	Super togare tippa
Positive	Super togari tipa
Positive	Ella kannada abhimanigalu kelebekada hasya chataki
Positive	Very nice togari tippa story
Positive	ಸೂಪರ್ ರಿ ಸರ್
Positive	ಎಷ್ಟು ದಿನ ಆಯಿತು ಕೇಳಿ ಓ ತುಂಬಾ ಖುಷಿ ಆಯಿತು
not-Kannada	Manjunatha  Manju
not-Kannada	Manjunatha  Manju
Positive	ಹೆಸರಿಗೆ ತಕ್ಕ ತಿಪ್ಪ.....ಹಾಸ್ಯಮಯ Super
Negative	Ayya Yappa Togari Tippa valyappa Yappa
not-Kannada	Nice I like it
Positive	Inta kate matte matte krlbeku ansatte super
Positive	children's Dan's aha jumtaka jum jum
not-Kannada	R.. R.. MADAR
not-Kannada	shobha  a
Positive	Super re pa
Positive	ಮಸ್ತ ತೊಗರಿ ತಿಫ್ಪ
not-Kannada	Arajun Galagali thippesh
Positive	Super tippa story
Positive	nice togari tippa
not-Kannada	Dilip Singh Dilip dalit Sangh Ambedkar Dalit Singh song
Positive	Togari tipppa story super
Positive	Korlahalli tippa kavalur sidda. Anna tamma.
Positive	ತಿಪ್ಪನ ಕಥೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ  ಅಕ್ಕ
not-Kannada	Sundara vada camedey
Positive	ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ
Positive	ತೊಗರಿ ತಿಪ್ಪnಜಾನಪದ ಹಾಸ್ಯ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ಡಾ.ಶಂಭು ಬಳಿಗಾರ ರವರಿಗೆnಧನ್ಯವಾದಗಳು
not-Kannada	Very nice story
Positive	ಸರ್ ಇದನ್ನ ನಮ್ಮ ಕಲ್ಪನೆ ಸಿನಿಮಾ
Negative	Kateya kone channagilla
Negative	hawdale thugari tippa
Positive	Tippa janapad hasay chataki super
Mixed feelings	೨೫ ವರ್ಷಗಳ ಹಿಂದಕ್ಕೆ ಕರೆದೊಯ್ದು ಬಿಸಾಕಿ ಬಿಟ್ಟಿತು ಈ ಕಥೆ
not-Kannada	@Sachin Sachin p
Positive	ಸುಪರ್ ತೊಗರಿ ತಿಪ್ಪ
Positive	Togari tippa story super
Positive	ನನಗೆ ಇಷ್ಟವಾದ ಕಥೆ ತೊಗರಿ ತಿಪ್ಪ
Positive	ನಾನು ೨೫ ವರ್ಶದ ಹಿಂದೆ ಕೇಳಿದೆ ಬಹಳ ಚೆನ್ನಾಗಿದೆ
Positive	bal Chand aytri... Estu sala kelidru mat mat kelbeku..
Positive	Bahala varshada nantara Togari Tippa Hasya keli santosh aayitu  thank you for this video
Positive	ಬದುಕಿಗೆ ನೂರು ದಾರಿ..ಆ ಕಾಲದ ತೊಗರತಿಪ್ಪನಿ  ಬುದ್ಧಿಮತ್ತೆಗೆ ನೂರು ಸಲಾಂ.. ಹಿರೇಮಠ ಹೋತಪೇಟ
not-Kannada	Sharanappa Hosur ঐযয
Positive	ಕರ್ನಾಟಕದ ಶ್ರೀಮನ್ನಾರಾಯಣ ಬಗ್ಗೆ ತಲೆ ಕೆಡಿಸಿಕೊಳ್ಳಬೇಡಿ promotion ನ ವಿಚಾರವಾಗಿ ಇಲ್ಲಿಗೆ ನಮ್ಮ ಟ್ರೋಲ್‌ಪೇಜ್ ನವರೆ ಸಾಕು..nಕರ್ನಾಟಕದಾಚೆಗೆ ಹೆಚ್ಚಿನ ಪ್ರಮೋಷನ್‌ನ ಅವಶ್ಯಕತೆ ಇದೆ. ಪ್ರಮುಖವಾಗಿ ಉತ್ತರ ಭಾರತದಲ್ಲಿ.nಇದು ಕನ್ನಡಿಗರ ವಿನಂತಿ
not-Kannada	@MUKESH G yes
Positive	ಸೂಪರ್ u r a carrect
Positive	Yaru nammamatu kelalla avarige tochiddu avaru madtare
unknown state	@live vijju 2.0
Mixed feelings	Bro Hindi song sigthila
Mixed feelings	@DACCHU D BOSS naanu adanne hudukta idini 🤔
Positive	@DACCHU D BOSS ennu release aagila bro.
Positive	Hands up🤩n#yuvarathnaa update on December 31stjai #drrajkumar
Positive	ಹೌದು ಹುಲಿಯಾ
not-Kannada	Don't dislike
Mixed feelings	Yelru onde hindu Muslim anta dived madbedi
Positive	Rakshit shetty sir ge jai
Mixed feelings	First like
Positive	Thumbha ಒಳ್ಳೆಯ ಮಾಹಿತಿ Anna. Dhanyavaadagalu.
Positive	ದೇಶ ಬದಲಾವಣೆ ಆಗಬೇಕು ಸರ್
Positive	Super sir iam like this video awesome
Positive	Amar prasad sir ಈ ಕೆಲವು ಅತಿ ಉತ್ತಮ ವಿಷಯಗಳನ್ನು ಗಮನಿಸಿದರೆ ನಾವು ಚೀನ ದೇಶದಿಂದ ತುಂಬ ವಿಷಯಗಳನ್ನು ಕಲಿತು ನಮ್ಮ ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳಬೇಕು. ಆಗ ಮಾತ್ರ ನಾವು ನಿಜವಾಗಿಯೂ ಸಶಕ್ತ ವಾಗಲು ಸಾಧ್ಯವಾಗಬಹುದು ಎಂದೆನಿಸುತ್ತದೆ... ಈ ಮಾಹಿತಿ ಗಾಗಿ ತುಂಬ ಧನ್ಯವಾದಗಳು ಸರ್..
Negative	sooooo many adds
Negative	Masthmaga na duplicate madbitaru Amar sir
Positive	ನಿಮ್ಮ ಎಲ್ಲಮಾತನ್ನ100% ಒಪ್ಪುವಂತದ್ದೇ.ಚೀನಾ ಅಭಿವೃದ್ಧಿಯಲ್ಲಿ ಮುಂದಿರಬಹುದು.ಆದರೆ ಭಾರತದ ಜನರಿಗಿರುವಷ್ಟು ಸ್ವಾತಂತ್ರ್ಯ ಚೀನಾದ ಜನರಿಗಿಲ್ಲ.ಜನರು ಬಹಿರಂಗವಾಗಿ ಮಾತನಾಡೋಹಾಗೇ ಇಲ್ಲ.ಜನರಿಗೆ ಸ್ವತಂತ್ರವಾಗಿ ಬದುಕೋಹಕ್ಕೇ ಇಲ್ಲ ಅಂದ್ಮೇಲೆ ಎಷ್ಟಿದ್ರೆ ಏನುಪ್ರಯೋಜನ?ಮೇರಾಭಾರತ್ ಮಹಾನ್.
Positive	Sir ನಮ್ಮಲು communist ಆಡಳಿತ ಬಂದರೆ ಯಾವ ರೀತಿ ಇರಬಹುದು ಎಂಬುವುದರ ಬಗ್ಗೆ ಮಾಹಿತಿ ಬೇಕು ಮತ್ತು ಅನುಕೂಲ ಅನಾನುಕೂಲ ಗಳ ಬಗ್ಗೆ ತಿಳಿಸಿ ಕೊಡಿ ದಯವಿಟ್ಟು
Positive	Sir ಇದಂತೂ ದೊಡ್ಡ ಪ್ರಯತ್ನ ವಾಗಿದೆ . ನಮ್ಮ ಜನರಲ್ಲಿ ಪ್ರಾಯೋಗಿಕ ಮನೋಭಾವನೆ ಮೂಡಿಸುವ ಮತ್ತು ನಮ್ಮ ದೇಶದ  ಜನರ ನೋನೋಬನೆ ಬಗ್ಗೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಹೇಳಿದ್ದೀರಿ ಇಂತ ಪ್ರಯತ್ನ ಗಳಿಂದ ನಮ್ಮ ತಪ್ಪುಗಳ ಹರಿವು ಆಗುದು ಮತ್ತೆ ಬದಲಾವಣೆಗೂ ಸದ್ಯ ವಾಗುತ್ತೇ ದಯವಿಟ್ಟು ಇದೇ ತರಹದ ಇನು ಹೆಚ್ಚಿನ ವೀಡಿಯೋ ಗಳ ಅವಶ್ಯಕತೆ ಇದೇ. ನಿಮ್ಮ ಒಂದು ವಾಹಿನಿಯ ಮೂಲಕ ಜನರ ತಪ್ಪು ಹರಿವು ಆಗಬೇಕು....nನನ್ನ ಮೂಲಕ ನಿಮ್ಮ ಪ್ರಯತ್ನಕ್ಕೆ ಹೃದಯ ಪೂರಕ ಧನ್ಯವಾದಗಳು .
Negative	Hello dr. Vivek bindra video copy madidra? Never mind copy adru channagittu
Positive	Krishna daliya Krishna Modi ke geet
not-Kannada	Good comment bro....nContinue ......
Positive	Super super super mahithi
Mixed feelings	bro ನಿನ ಹತ್ರ ಏನಾದರೂ idea idre ಹೇಳಬಹುದು alva ?
Mixed feelings	ಡುಬೇಕ್ add ಕಾನುನುಬದ್ದವಾಗಿದೆಯ??? ಇಂಜಿನಿಯರಿಂಗ್ ಮಾಡಿ ಕೆಲಸ ಮಾಡೊದ ಬಿಟ್ಟು ಜೂಜ್ ಆಡ್ತನಂತೆ ಲಕ್ಷ  ಕಳೆದುಕೊಂಡು ಮೇಲೆ ಬುದ್ಧಿ ಬರತ್ತೆ
unknown state	Prajakeeya barle beku
Mixed feelings	Sir make vidieo on drone prathap
Positive	Avara sarvadhukaranu plus point adre Alli sarvadhikarirana deshada heligegaagi use maadiddare.
Positive	ತುಂಬಾ ಹರಿತವಾದ ಕಣ್ತೆರೆಸುವ ಪ್ರಾಮಾಣಿಕ ಪ್ರಯತ್ನ. ಇಂತಹ ಇನ್ನೂ ಹೆಚ್ಚಿನ ಕಾರ್ಯ ಕ್ರಮಗಳು ಮೂಡಿಬರುವ ಮೂಲಕ ಪರಿಸ್ಥಿತಿಯನ್ನು ಸಮರ್ಥವಾಗಿ ಸುಧಾರಿಸಲು ಸೀರಿಯಸ್ ಕಾರ್ಯ ತತ್ಪರ ಮನಸ್ಥಿತಿಯನ್ನು ತರುವ ನಿಟ್ಟಿನಲ್ಲಿ ಸತತ ಪ್ರಯತ್ನ ತೀವ್ರ ವಾಗಬೇಕು..... ನಿಮ್ಮ ಪ್ರಯತ್ನ ಶ್ಲಾಘನೀಯ....ಯೋಗೀಶ್ ಭಟ್ ಬೆಂಗಳೂರು
not-Kannada	good   one
Positive	Tumba olle vishya tilsidira geleya ellaru prayatna madona
Mixed feelings	Nav itara iroke karana Congress party
Negative	ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷಗಳ ಕಿತ್ತಾಟ ಜಾಸ್ತಿ. ದೇಶಕ್ಕೆ ಅವಶ್ಯಕತೆ ಇರುವ ಅಭಿವೃದ್ಧಿ ಕೆಲಸ ಮಾಡಲೂ ಹೊರಟಾಗ ಇದರಲ್ಲಿ ಏನು ಭ್ರಷ್ಟಾಚಾರ ಇದೆ ಅನ್ನೊಂದು.... ಹಾಗೇಯೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ ದೇಶದ ಅಭಿವೃದ್ಧಿಗಿಂತ  ವೈಯಕ್ತಿಕ ಅಭಿವೃದ್ಧಿ ಮಾಡಿಕೊಳ್ಳುವ ವರೆ ಜಾಸ್ತಿ( ಭ್ರಷ್ಟಾಚಾರ) ಮಿತಿ ಮೀರಿದೆ.. ತಂತ್ರಜ್ಞಾನದ ಕೊರತೆ ಕೂಡ ಇದೆ. ಮೊದಲು ನಮ್ಮಲ್ಲಿ ಇರುವ ಸಮಸ್ಯೆಗಳನ್ನು ಪರಿಹರಿಸಿಕೊಡರೆ ನಮ್ಮ ದೇಶದಲ್ಲಿಯೇ ನಮಗೆ ಬೇಕಾದ ಅಗತ್ಯ ವಸ್ತುಗಳ ತಯಾರಿಕಾ ಕಂಪನಿಗಳು ಸ್ಥಾಪಿಸಬಹುದು....nಧನ್ಯವಾದಗಳು ಅಣ್ಣ
Positive	ಚೀನಾ ಎಷ್ಟೇ ಮುಂದುವರೆದಿದ್ದರೂ ಅದು ಅನ್ಯದೇಶವೇ ಹೊರತು ನಮ್ಮ ದೇಶವಾಗುವುದಿಲ್ಲ. ಅವರನ್ನು ಹೊಗಳಿ ನಮ್ಮನ್ನು ತೆಗಳಿ ಯಾವುದೇ ಪ್ರಯೋಜನವಿಲ್ಲ. ನಾವು ಪ್ರಜೆಗಳಾಗಿ ಯಾವರೀತಿ ನಡೆದರೆ ದೇಶವನ್ನು ಮುನ್ನಡೆಸಲು ಸಾಧ್ಯ ಎಂದು ನಮ್ಮಲ್ಲಿ ಅರಿವು ಮೂಡಿಸುವ ಸಂಘಟನೆ ಅತ್ಯಗತ್ಯ. ಮೋದಿ ಸ್ವಚ್ಛ ಭಾರತ ಅಭಿಯಾನವನ್ನು ಆಡಿಕೊಂಡು ಹಂಗಿಸಿದವರೆ‌ ಹೆಚ್ಚು. ಸ್ವಚ್ಛ ಭಾರತವನ್ನು ಮೋದಿ ಮಾಡುವುದಲ್ಲ ಬದಲಾಗಿ ಅದು ದೇಶದ ನಾಗರೀಕರ ಕರ್ತವ್ಯ ಎಂದು ಒಬ್ಬರಿಗೂ ಅನಿಸಲಿಲ್ಲ. ಈಗಲೂ ಮೋದಿ ಏತಿ ಎಂದರೆ‌ ಅಲ್ಲ ಪ್ರೇತಿ ಎನ್ನುವ ಜನರಿದ್ದಾರೆ.   ಯಾವುದೇ ಒಳ್ಳೆಯ ಕೆಲಸಕ್ಕೆ ಕಾಲೆಳೆಯುವ ಜನರು ದೇಶದಲ್ಲಿ ತುಂಬಿ ತುಳುಕುತ್ತಿದ್ದಾರೆ. ದೇಶ ದ್ರೋಹಿಗಳನ್ನು ಬೆಂಬಲಿಸುವ
Mixed feelings	China da environment hegide yargu gotila
Positive	ಮೋದಿ ನೋಡಿ ಕಲಿಯಬೇಕು ಬರಿ ಬಾಯಿ ಮಾತಿನಲ್ಲಿ ಹೇಳಿ ಉಪಯೋಗ ಇಲ್ಲ ಚೀನಾ ತರ ಮಾಡಿ ತೋರಿಸು ಅವರು ರಫ್ತು ಮಾಡುವ  ಜಿಡಿಪಿ ನಮ್ಮ ಇಡೀ ದೇಶದಲ್ಲಿ ಇಲ್ಲ ಮೋದಿ ನಿನಗೆ ಮತ್ತು ನಿನ್ನ ಸಂಘಿಗಳಿಗೆ ಬರಿ ಹಿಂದು ಮತ್ತು ಮುಸ್ಲಿಂ ಅಂತ ಕೋಮುವಾದ ಮಾಡಿ ನಮ್ಮ ದೇಶವನ್ನು ಪಾತಲಕೆ ನೂಕಿದೆ
Positive	Nim maaathu elrugu kelsohagididdre thumba olledagtitthu ....
Positive	idella nodidre sarvadikarane sari ansutte. prajaprabhutdvalli 1000 bhrashtaru. sarvadikara adalitadalli obbane bhrashta. adakke soudi
Positive	ನಮ್ಮ ದೇಶದ ರಾಜಕಾರಣಿಗಳು ಚಿಲ್ಲರೆಗಳು ನಿಜಕ್ಕು ಸತ್ಯ
Negative	Avara desha dalli erodu aethu....nnHagadre Namma deshadalli avarige arthikate Alli seddu hodeyuvanta vishyagalu yavu edave.....
Mixed feelings	en helde guru
Positive	ಅದ್ಬುತವಾದ ಮಾತುಗಳು ಆಡಿದಿರಿ ನೀವು ..Mast maga Ni best maga
Positive	Nija helidri sir..! Nimma video nodi admele kuda namma bhatiyaru  badalali antha pray madtini.
Negative	ಚೀನಾ ಕಾಮಿನಿಸ್ಟ್  ದೇಶ.? ನಮ್ಮ ದೇಶದಲಿ ರಾಜಕೀಯ  106 ಪಾರ್ಟಿ. n106 ಕ್ಯಾಸ್ಟ್.  106 ಧರ್ಮ . 1006 ಮಾತುಗಳು ಸಮಸ್ಯೆಳು
unknown state	Hiii......Amar Prasad avre
Negative	ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ದಲ್ಲಿ ಗೆಲ್ಲಲು ಈಗ ದುಡ್ಡು ಬೇಕಾಗಿಲ್ಲ ಪಾಕಿಸ್ತಾನ ಅಥವಾ  ಇಸ್ಲಾಂ ಮೇಲೆ  ಅವಾಜ್ ಹಾಕಿದರೆ ಅವನಿಗೆ ಪ್ರಧಾನಿ ಪಟ್ಟ ಕೊಡುತ್ತಾರೆn ನಮ್ಮ ಮೋರಿಗೆ ಮುಸಲ್ಮಾನರನ್ನು ಸಾಯಿ ಸೋದೆ ಅವರ ಅಭಿವೃದ್ಧಿ
Negative	ಕಳಪೆ ವಸ್ತುಗಳ್ನು ಉತ್ಪದಾನೆ ಮಾಡಿ ಬೇರೆಯವರ ಹೊಟ್ಟೆಮೇಲೆ ಒಡಿಯೋದು ತಪ್ಪಲ್ವ
Positive	ಯಾರು ನಿಜವಾದ ವಿಶ್ವಗುರು? ಇದು ಬರೀ ಘೋಷಣೆಗಳ ಸರ್ಕಾರ!
Positive	ಭಾರತದಲ್ಲಿ ಬರಿ ರಾಜಕಾರಣ ಮತ್ತು ತಮ್ಮ  ಮಕ್ಕಳ  ರಾಜಕೀಯ ಪ್ರವೇಶ ಮತ್ತು ಹಣ ಮಾಡು ರೀತಿ ಯಾವ ಕಾಯೀಲೇ ಬಂದ್ರೇ ಪ್ರವಾಹ ಆದರೆ ಎಷ್ಟೊ ಹಣ ಬರುತ್ತೆ ಮತ್ತುnಯಾವ ರೀತಿ ಬರುತ್ತೆ ಕೂಳ್ಳೇ ಹೊಡೆದು ಯಾವ ಜಾಗದಲ್ಲಿ  ಇದರ ಬಗ್ಗೇ ಯೋಚನೆ
Mixed feelings	Upendra tara ideas eroru PM
Positive	It is toooo best sir... nIdann nodi  adru arta madkobeku rajkaranigalu...
Positive	ನಿಮ್ಮ ಮಾತು ಕೇಳಿದ್ರೆ. ನಾವು ಭಾರತೀಯರು ಬಹಳಾ ಮುಗ್ದ ಜನ ಅನ್ನೋ ಯೋಚನೆ ಬರುತ್ತೆ.what seylusin
Positive	ನಮ್ಮ ದೇಶದಲ್ಲಿ ದೊಡ್ಡದಾದ ಬಂಡವಾಳಗಳನ್ನ ಹೂಡಿ ಬಿಜಿನೆಸ್ ಮಾಡಿ ಲಾಭ ಮಾಡಬೇಕುನ್ನುವವರು ಬಹಳಾ ಜನ ಇದಾರೆ ಲಾಭ ಹೆಚ್ಟಾದಷ್ಟು .ಸರ್ಕಾರ ಇನ್ಕಮ್ ಇಡಿ ಅಂತ ತೊಂದರೆಗೊಳಗಾಗುವ ಸಾಧ್ಯತೆಯಿರುತ್ತದೆಂದು ಮುಂದೆ ಬರುವುದಿಲ್ಲ
Mixed feelings	ಬರೀ adds bartave.
Mixed feelings	ಯಾರು ದೊಡ್ಡ ಮಟ್ಟದಲ್ಲಿ ಬೆಳೆಯುತ್ತಾರೆ ಅವರನ್ನು ಪಕ್ಷಕ್ಕೆ ಸೇರುವಂತೆ ಒತ್ತಾಯ ಮಾಡುದು ಪಕ್ಷಕ್ಕೆ ಸೇರದಿದ್ದರೆ ಐಟಿ ಇಡೀ ರೈಡ್ ಮಾಡಿಸುದು ಅವರಿಗೆ ಬೇರೆ ದಾರಿ ತೋಚದೆ ಆತ್ಮಹತ್ಯೆ ಮಾಡುದು
unknown state	Yes bro ...
Positive	ಮೊದಲು ನಾವು ಬದಲಾಗ ಬೇಕು
Positive	Thank you sir
Negative	ಚೀನೀಯರ ವಿಚಿತ್ರ ಆಚಾರ ಹಾಗೂ ಅದರ ಧುಷ್ಪರಿನಾಮ ತಿಳಿಸಿ. ಉದಾಹರಣೆ
Positive	Sir raajakaranigala tappilla sir avru Mado plange Nam youths jaathi ad idu hodedaata maadi saaytiralla adu tappu sir yuvakaru sari idre hella sari iruthe politiciansge gothu sir naav Indians hege anta Nam Kachada buddi bittu Deshada bagge yochne madbeku WhatsApp university badlu skill improvement madodu nodbeku
Mixed feelings	Shrinidhi surya avru idre chanagirutte
Positive	Sir modalu namm Deshadalli Tustikaran rajakarana irorvaregu namm paristiti ide
Positive	ನಾವು ವಿಶ್ವ ಗುರುಗಳು ...🤣
Mixed feelings	Namma bharatadalli baren Hindu muslims G D P tumba jaste..ogattu ella hege  edre  e jamanudalle china ge meresoke agalla..
Negative	Amar prasaad sir nam deshadalli chaina kinta  talehidukaru jassti edare gotta nam desha en kammi ella eslamikarana maadodaralli chaina kinta kammi ella nam deshadalli jana nammanna aa devastanakke sersilla ee devastanakke serlilla annoru chaina kinta kammi ella 100 ralli 35 % marks tagondru avrige meesalatiyalli kelsa tagolloru en chaina kinta kammi ella.nodona  chainadalli estodu savalattu torsi nodona.
Positive	ಪ್ರಜಾಕೀಯ ಇದಕೆಲ್ಲ ಪರಿಹಾರ. ಹಾಗಂತ ನಾನು ಮೋದಿಯವರನ್ನ ವಿರೋಧಿಸಿ ಅಂತ ಹೇಳುತಿಲ್ಲ. ಮೊದಲಿಗೆ ಕರ್ನಾಟಕದಲ್ಲಿ ಪ್ರಜಾಕಿಯ ಸ್ಥಾಪಿಸಿ
Positive	I like it sr good job
Positive	IAS IPS madirorigintha politicians  ge value jasti iro namma vishala manassina Indians badlagovargu nnam desha beliyodu kasta ide
Mixed feelings	Nice infromation   brother ... n   But.   Ella problems. Bagge matdiri solution en madbeku ..anta helivalaa brother ..      ..   ivelladakku solution Andre ..(MONEY (NAMMA TAX AMOUNT )=GOVT ).  Alva n  nSimple agi helbeku Andre ..main problem   politics anta ella gottu .... AdKke solution ..????????     Nive helida haage.   ##  Revolution. ##n  Aa REVOLUTION (#prajaakeeya )ivg strt agide ..nivu adakke kai jodisbeku Alva ... Idu correct
Positive	Sir ond mathelthini  ond sarkara minimom 20 Varsha irbeku avaga desha abiruddiagokke ankula aguthe brastachara nilbeku
Positive	Sir chinag Takkar kodo innond deshaneilva    prapanchdalli
Mixed feelings	Communist Sarkar beku bharat dalli nu nam avrige freedom jasti agide
Positive	ನಮಸ್ತೆ ಮಸ್ತ್ ಮಗಾ.ಕಾಮ್nnನಿಮ್ಮ ಚಾನಲ್ ಅಭಿಮಾನಿಗಳಲ್ಲೊಬ್ಬ ನಾನು...nನಿಮ್ಮ ವಿಡಿಯೋಗಳಿಗಾಗಿ ಕಾಯ್ತಿರ್ತೇನೆ...nnಈ ವಿಡಿಯೋ ನೋಡಿ ಯಾಕೋ ಒಂದಷ್ಟು ಚರ್ಚೆ ಮಾಡಬಹುದೇನೋ ಅನ್ನಿಸ್ತು... ನನಗನಿಸಿದ್ದನ್ನ ಹೇಳ್ತಿದೇನೆ... nಸರ್ಕಾರಗಳ ನಿರ್ಲಕ್ಷ್ಯದ ಬಗ್ಗೆ ನೀವಂದದ್ದು ಸರಿಯೇ... nಆದರೆ ತೀವ್ರತರ ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ ಪರಿಸರದ ಮೇಲೆ ಮತ್ತು ವೈಯಕ್ತಿಕ ಜೀವನದ ಮೇಲೆ ಭಯಾನಕ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ... n1. ಇಲ್ಲಿರುವ ಜನಸಂಖ್ಯಾ ಸಾಂದ್ರತೆಗೆ ತಕ್ಕ ಉದ್ಯೋಗಾವಕಾಶ ಸೃಷ್ಟಿ ಕಷ್ಟ...n2. ಇಂಧನ ಮತ್ತು ವಿದ್ಯುತ್ ಪೂರೈಕೆಗೂ ಹೆಚ್ಚಿನ ಪರಿಸರ ನಾಶ ಅನಿವಾರ್ಯವಾಗಬಹುದು...n3. ಇಲ್ಲಿನ ರಾಜಕೀಯ ಸ್ವರೂಪ ಮತ್ತು ಭ್ರಷ್ಟಾಚಾರ ಎಷ್ಟು ನಾಚಿಕೆಗೇಡಿನದ್ದಾಗಿದೆಯೋ ಅಷ್ಟೇ ಹೀನವಾಗಿ ಇಲ್ಲಿನ ಸಾಮಾಜಿಕ ಪಿಡುಗುಗಳಿವೆ (ಜಾತಿ
Positive	Nijvaaglu sir.olle information kottidiri
Positive	Super video sir
Mixed feelings	ನಮ್ಮ ದೇಶ ಹಾಗೆ ಹೀಗೆ
Positive	ಈಗಲಾದರೂ ಜನ ರಾಜಕಾರಣವನ್ನ ಒದ್ದೋಡಿಸಿ
