Mixed_feelings	Ikka class ennu paranjittu ithu motham nirapara masala padam pole indallo.. Pazhassi raja classic level bench mark aayi nikkumpol prashnaanu..
Negative	ഒടിയനിൽ ജയചന്ദ്രൻ ഒരു ഊമ്പിയ പാട് ലാലേട്ടനു കൊടുത്ത്  ഇപ്പ മുഞ്ചിയ പാട്ട് മമ്മുക്കകും കൊടുത്ത് തുല്യമാക്കി🥰 ഇത് സംഗീതം നല്കിയവന്റെയൊ എഴുതിയവന്റെയൊ തെറ്റല്ല. സംവിധായകൻ എന്ന മരകഴുത ഇല്ലേ .. ഒരു പാട്ട് യോജിക്കുമോ എന്ന് ചിന്തിക്കനുള്ള വിവേകം സംവിധായകനില്ലാതാപ്പോയി  ഇനി പടം എങ്ങനെ യാണാവോ  ഈ രീതിയാണങ്കി മെനയാണ് !
unknown_state	സുദേവ് നായരെ ഒന്ന് നോക്കി വെച്ചോ.  ..
Negative	മൂക്കുത്തി കണ്ടിലെ പോയി തപ്പിനോക്ക് 🤦. ഒരു ഫീലും ഇല്ലാത്ത song
Negative	എന്റെ വീട് തിരുന്നാവായയിൽ (മലപ്പുറം ജില്ല ) ആണ്.നവാമുകുന്ദ ക്ഷേത്രത്തിന്റെ തീരത്ത് നിള  (ഭാരതപുഴ) യുടെ തീരത്താണ് വർഷങ്ങൾക്ക് മുൻപ് മാമാങ്കം നടന്നിരുന്നത്.ഇതിന്റെ തിരുശേഷിപ്പ് എന്ന നിലയിൽ നിലപാടുതറയും മണികിണറും ഇപ്പോഴും അവിടെയുണ്ട്. മാമാങ്കം  എന്ന സിനിമ പുറത്തിറങ്ങുമ്പോൾ കേട്ടറിഞ്ഞ കൗതുകമേറിയ ചില കഥകൾ അരങ്ങിൽ കാണാമല്ലോ എന്ന ഒരു ആകാംഷയുണ്ടായിരുന്നു. ഈ പാട്ടുകേട്ടപ്പോൾ എന്തോ, ആ വീരകഥകളുടെ ചരിത്രവും പഴമയുമെല്ലാം  അതേപടി അരങ്ങിൽ  പകർത്തുന്നതിൽ നിർമാതാക്കൾക്ക് ഒരു തെറ്റുപറ്റിയോ എന്നൊരു സംശയം.
unknown_state	കമന്റ്‌ വായിച്ചു രസിച്ചോണ്ട് സോങ് ശെരിക്കും ശ്രെദ്ധിക്കാൻ പറ്റിയില്ല 🤣🤣🤣
Positive	ആരും പറയാതെപോയ ഒരു സാധനം:സുദേവ് നായർ....... അയാൾ പൊളിക്കും
Negative	Ee song okke aara approve cheyyane.. bekar song🤦
Mixed_feelings	പാട്ട് വളരെ മോശം. സിനിമയും അങ്ങനെ ആകാതെ ഇരുന്നാൽ മതി ആയിരുന്നു
unknown_state	ഇക്കയുടെ ഡാൻസ് പ്രതീക്ഷിച്ച് പാട്ട് കണ്ടവൻ ഇവിടെ come on! ;)
unknown_state	പിന്നെ ആ മൂക്കിൽ കിടക്കുന്നത് എന്നതാ.... 🤔 Song വെരുപ്പീര്🤦
unknown_state	മോന്തക്ക് ഒന്ന് കൊടുത്തുതിട്ടു കണ്ണാടി എടുത്തു കാണിച്ചു കൊടുക്കടാ അപ്പോൾ കാണും  മൂക്കുത്തി
Negative	എന്തോന്ന് പാട്ട് ഇതൊക്കെ കഷ്ടം തന്നെ എഴുതി അവൻറെ തല അടിച്ചുപൊളിക്കണം അവൻറെ കുഞ്ഞമ്മേടെ മൂക്കുത്തി
Positive	വീണ്ടും വീണ്ടും കേൾക്കുമ്പോൾ ഇഷ്ട്ടം കൂടി വരുന്ന ഒരു ജയചന്ദ്രൻ മാജിക്... മൂക്കുത്തി
Negative	Mukkuthi mukuthi kandilla..... Etu nthu patta nn sahoooo🤣🤣🤣
Negative	Aa Hindikkaariye onathinu Pulikalikk irakkiyaalo... Enthoru kudavayar ammachi........
Mixed_feelings	നല്ല  നല്ല  മൂവി  ചെയ്യുബോൾ    അതിനു  അനുസരിച്ച്  ഉള്ള songs വേണം  ബട്ട്‌  ഈ  സോങ്  അത്ര  പോരാ  എന്ന്  തോന്നുന്നു   ar  റഹ്മാൻ  നേ  പോലെ ഉള്ള   മ്യൂസിക്  ഡയറക്ടർ   റേ  മലയാളത്തിൽ  കൊണ്ട്  വരിക   kk ബട്ട്‌  ഇക്കാ  ഉയിർ  അതു  വേറെ  ലെവൽ
unknown_state	ഇനി മൂക്കുത്തി കിട്ടുമ്പോൾ ഒരു song കൂടെ കാണുമല്ലോ അപ്പൊ🤔🤔
Negative	കൂറേ  കാലം  ആയി  നല്ല  ഒരു  വട  കണ്ടിട്ട്   ഈ  പാട്ടീലൂടെ  നല്ല  ഒരു  വട  കണ്ടു  എന്റെ  വക  ഒരു  ബിഗ്  ഹായ്
Negative	EDA naayikale... Aa  Urumi pazhashi Raja vadakkan veeragatha Baahubali songs okke kand padikyada pottanmaare
Mixed_feelings	visuals &choreography കൊള്ളാം പക്ഷെ പാട്ട് മഹാബോർ
unknown_state	Ole..mookin aro kuthi..atha in-game padunne...mookithiiii mookithiiii bkandilllannn 🤔
unknown_state	കണ്ടു കണ്ടു  ഞാൻ മാത്രേ കണ്ടുള്ളൂ
unknown_state	hai brozzzzzz എന്റെ ചാനൽ ഒന്ന് നോക്കുവോ   ട്രാവൽ ആൻഡ് വെഹിക്കിൾ  റിലേറ്റഡ്  കാര്യങ്ങൾ അറിയാൻ  സപ്പോർട്ട് ചെയ്യൂ
Negative	Ayye enthu paatta ith sreyede voice ayathonde kettunokka
Negative	ആരെങ്കിലും ഒരു മുക്കുത്തി കൊട്..... ഇങ്ങനെയും പാട്ടുണ്ടാക്കാം അല്ലേ
Negative	Shokam song ayi poyi nala vishamam unde
unknown_state	Monthakkonnu koduthitt kannadi eduthu kanich kodu apo kanam mookkuthi🤪🤪🤪
unknown_state	Ie charithra cinema le nu ie song maatamairunnu
Positive	അസാധ്യം... എത്ര അർത്ഥവത്തായ വരികൾ... വയലാർ എഴുതുവോ ഇതു പോലെ... ആ പാട്ട് എഴുതിയവന് കൊടുക്ക് വലിയ ഒരു *കൈയ്യടി*...
Negative	പഴയ music directors നെ ഓർമ്മിക്കുന്നു നമിക്കുന്നു.
Negative	Endokayo poraima ulathai thoniyath enk matram ano
Negative	Ith pottum 100% Unni mukundan ullond.pulli bad luck aan
Mixed_feelings	Nayikka Oru karyam ilya BT iniya was awesome dance
Negative	Aa pokkamula chechiyanoo prachi...dance onnum oru menayakanillalla sajiii
unknown_state	പാവം കുട്ടി ആരെങ്കിലും മൂക്കുത്തി കണ്ടു പിടിച്ചു കൊടുത്തിരുന്നെങ്കിൽ
unknown_state	Odiyan fans dislike  Mamamgam fans like and comment
Negative	Muukuthy kandilelum vadagal kure kand...aaha ..andhass🤣🤣
Negative	prachikku dance ariyillenn thonnunnu.. ingane exposed ayit abhinayikan aayirunnengil aa kudavayar kurakamayrunu

Mixed_feelings	BGM Pora. Slow Mo shotsinokke KGF pole terror BGM venam. Ithile shots okke pwolii aanu. BGM oru mathiri pokkiriraja pole aayi poyiii
unknown_state	ഞാൻ ഒരു ലാലേട്ടൻ ഫാൻ ആണ്.  എന്നിട്ടും രോമാഞ്ചം വന്നു എന്ന കമന്റ് വന്നോ മക്കളെ
Positive	മവനെ കൊല ഗാണ്ടിലിരുക്കെ.. കൊല്ലാമേ വിടമാട്ടെ..   ഒരു മെഗാസ്റ്റാർ അഴിഞ്ഞാട്ടം..    Boss is BACK
unknown_state	ടീസർ എഡിറ്റ്‌ ചെയ്തത് ലിന്റോ കുര്യൻ അല്ലെ
Positive	Enna oru look enna oru stylish enna glamouraada...idh pole oruthan vere evidundeda nammade malayala karayil
unknown_state	_നിനക്ക് ഇനി മലയാളം ഇൻഡസ്ട്രിയൽ കിടന്നു പൊളയ്ക്കാൻ  പറ്റുമോന്ന് തോന്നുന്നുണ്ടോ ബോസ്സേ _ പൊളയ്ക്കുവല്ല  കൂത്താടും 🥳
unknown_state	ഇത് ആരും ശ്രദ്ധിച്ചില്ലേ??  0:59 നിനക്കിനി മലയാളം ഇൻഡസ്ട്രിയിൽ കിടന്നു പൊളക്കാൻ പറ്റുമെന്ന് തോന്നുന്നുണ്ടോ ബോസെ..
Positive	മവനെ കൊല ഗാണ്ടിലിരുക്കെ.. കൊല്ലാമേ വിടമാട്ടെ  ഒരു മെഗാസ്റ്റാർ അഴിഞ്ഞാട്ടം ..    Boss is BACK
Negative	അടുത്ത ബോംബ്മായി ഗുഹൻ ഇറങ്ങി തീയറ്ററുകൾ പൂരപറമ്പാക്കാൻ
Negative	കത്തി പടം ആകും.  അജയ് വാസുദേവ് അല്ലെ.  Waste
unknown_state	ithenthaa ithinidaikk illuminati symbol okke thalli ketyekkunnallo... Lucifer pidikkan nokkunnathaavum...
unknown_state	വില്ലന്മാർക്കിടയിൽ നല്ല കട്ട വില്ലനിസം കാണിക്കുന്ന നായകൻ. ഇന്ത കഥയിലെ നാൻ വില്ലൻ ടാ ആനാ ഇന്ത പടത്തിലെ നാൻ താൻടാ ഹീറോ.
Negative	Ha ha.. Aranu dislike ennu manassilakunnund..   Mr. Kurupotti vaalas!
not-malayalam	ഇന്ത കഥയിലെ നാൻ വില്ലൻ  ടാ..
Positive	Oro cinemayilum puthiya numberukal kond varunna enne njettikyunnu... Itrem varshamayittum abhinayathinde vere vere thalangal aanu kaanich tharunnath.
Positive	ആ ചിരി കേൾക്കാൻ വേണ്ടി മാത്രം ചുരുങ്ങിയത് ഒരു 50വട്ടമെങ്കിലും കണ്ടിട്ടുണ്ടാകും !!  ഈ ഒരു എനർജി സിനിമ മൊത്തത്തിൽ തരട്ടെ
Mixed_feelings	Bgm അത്ര പോരാലോ ഗോപിയുടെ റേഞ്ച് ആയില്ല
Mixed_feelings	Bgm pora pandi padathiloke ullathu pole aayi
Mixed_feelings	ഇത് പോലെ തന്നെ ആയിരുന്നു പുത്തൻപണവും ഗാംഗ്സ്റ്ററും ഒക്കെ വന്നത്.. അത് കൊണ്ടു അമിത പ്രതീക്ഷ വേണ്ട.....  by a mammookka fan...
unknown_state	Masterpiece il ikkayude vandi number kandapo inagnoru item varumenu karuthyilla..8055 BOSS
not-malayalam	Mammookk fanzz  from outside Kerala like here....
not-malayalam	Mavane kola ghandla irukan kollama vidamaatan mammukka
Positive	ഇനി കുറച്ചു കാലം ഇക്ക ഭരിക്കും S H Y L O C KF D F S  L O C K
unknown_state	Gopi chetan BGM ishta patatvar adi like
unknown_state	Idakkide vannu play cheyth nokkiyit 1 m aayo ennu nokkunnath njan mathramano
Positive	Malayalam industry mathrammalla Ella industries ilum ikka gilli da 🤙
unknown_state	രജനി അണ്ണന്റെ ഫിലിം ട്രൈലെർ കണ്ട ഫീലിംഗ്....
Positive	0:47 aa chiri adar villanism thanne
unknown_state	ഒന്നിൽ കൂടുതൽ ടൈം എത്ര ആൾ കണ്ടു
Mixed_feelings	#puthanPanam nithyanada shenoy get up  pole und
unknown_state	മ്മടെ  ഒരു ട്രാവൽ റിലേറ്റഡ് വീഡിയോ ആണ് ട്ടോ ithu..മമ്മുക്ക ഫാൻസ്‌ ഒക്കെ ഇത് കണ്ടു നോക്കി ഒന്നു ഇഷ്ടപെട്ടാൽ ലൈക്‌ അടിച്ചു മിന്നിക്കണേ....
Positive	Njan ഉറപ്പായിട്ടും ഷൈലോക്ക് തിയേറ്ററിൽ പോയ്‌ കാണും ഷൈലോക്ക് 200 കോടി നേടട്ടെ എന്ന് ആശംസിക്കുന്നു ഇക്ക ഉയിർ
Positive	മമ്മൂക്കയ്ക്ക് അറിയാർന്ന് ഇൗ ടീസർ മാമാങ്കത്തിന്റെ കൂടെ വന്നാ  പിള്ളേർ എല്ലാം പിന്നെ ഇതിന്റെ പിറകെ പോവൂന്ന്..  അതിരടി മാസ്സ്
Positive	Poli Poli Poli Poli Poli Poli Poli Poli Poli 🥰
unknown_state	മമ്മൂക്ക ഫാൻസ്‌ പൊളിയല്ലേ. ഇമ്മാതിരി സപ്പോർട്ട്  ചാനൽ subscribers കേറി തുടങ്ങി  ഇതാണ് മക്കളെ പവർ . ഒരു ജാടയും ഒന്നും ഇല്ലാതെ വാരി കോരി തരുന്നു. Thanks മമ്മൂക്ക ഫാൻസ്‌
not-malayalam	Mmavvvane kola gaaandle irukke kollaaame vidamaaate... Phhhhaaaa semmma dialogue... Nice to see mammukka in energetic role at this age.🤘
Positive	Boss  ഈ മലയാളം ഇന്ടസ്ട്രിക്ക്‌ boss ഇക്ക തന്നെ ആണെടാ
unknown_state	ഇതിലും സിദ്ദിഖ് ഇക്ക... ഇങ്ങേർക്ക് റസ്റ്റ്‌ ഇല്ലെന്നു ആവോ......
not-malayalam	മവ്വനെ കൊല ഗാണ്ടിലെ ഇരുക്ക്‌.. ഹ ഹ കൊല്ലാമ വിടമാട്ടെ
unknown_state	മമ്മൂക്ക ഫാൻസ്‌  മച്ചാന്മാരെ ഇത് എന്റെ ഒരു Youtube ചാനൽ ആണ്. തുടക്കക്കാരൻ ആണ് നിങ്ങൾ എല്ലാവരും subscribe ചെയ്ത് സപ്പോർട്ട് ചെയ്യണം. ചാനൽ പേര് pavam cinemakkaran   plz support
not-malayalam	Mammootty speaks rajni dialogue  kola maasu sir rah
not-malayalam	0.39 mavaney kolagandula iruken kollama vida matten.  ரஜினி காந்த்
unknown_state	Mammokka fans. ഒന്നും നോക്കണ്ട  കേറി വാ മക്കളെ   അടിച്ചു  പൊട്ടിക്കട.
Positive	മലയാളത്തിൽ വെറൈറ്റി കൊണ്ടുവരാൻ ഇന്നും ഈ 68 കാരൻതന്നെ വേണം
Mixed_feelings	ടീസർ കണ്ടിട്ടു പുത്തൻപണം ഓർമ വരുന്നു.. അത്പോലെ ആവല്ലേ പടച്ചോനേ.. LOVE YOU IKKA.......
unknown_state	*Ikka bhakthansinu likanulla nool  Ikka fans please follow me on insta @_motodragon_*
Positive	എന്താ ഇപ്പൊ ഉണ്ടായേ ഇന്നെന്താ  വിഷുവാണോ.....അടിയുടെ ഇടിയുടെ വെടി പൂരം.... മമ്മൂക്ക കിടുക്കി...
Positive	എന്റെ ദൈവമേ വീണ്ടും മാസ് കോല മാസ്......like ikka fans
Negative	മാമാങ്കം കണ്ടു ചൊറിച്ചിൽ വന്ന എല്ലാ അമ്മായി ഫാന്സിനും വേണ്ടി സമർപ്പിയ്ക്കുന്നു ഇക്ക ചെയ്ത പോലെ ഒരു വേഷം ചെയ്തു കാണിയ്ക്കാൻ പറ ഒരെ ഒരു രായാവിനോട്...കണ്ടി ഇടും കണ്ടി
unknown_state	ഒരു 369 ലൈക്  എന്റെ ഒരു  ആഗ്രഹം ആണ്  മമ്മുക്ക ഫാൻസ്‌  കമ്മോൺ
not-malayalam	Visit nature foods travel for variety videos
Positive	എന്ത് കൊണ്ടാണ് മമ്മൂക്കയെ കൂടുതൽ ഇഷ്ടം എന്ന് ചോദിച്ചാൽ , ദേ ഇതൊക്കെ തന്നെയാണ്.. 40 കൊല്ലവും 400 സിനിമയും കഴിഞ്ഞാലും പ്രേക്ഷകന് ഇതുവരെ കാണാത്ത എന്തെങ്കിലും ഒക്കെ പുള്ളി തരും.  New, definition of mass.
Positive	Kandittum kandittum kothii teeranilla release nu vendii katta waiting ....#FDFS locked
Positive	Style change ikka iggal poliyaaa
unknown_state	35 yers  old   ikkaisam
Positive	15തവണ യാ ഞാൻ കാണുന്നത് e teser
Positive	Ikka ejjathi look... ejjathi entry
not-malayalam	Rajini petta dialogue #MAVANE KOLA KANDLA IRUKEN KOLLAMA VIDAMATEN#
Positive	Aa Tamil Dialogue Ikka Thalaivarekalum kooduthal Mass Akki!! Ufff Like Firing
Negative	Teaser edit daaridryaam...linto kurian parayichu...  Kalyana video polund...
Positive	പഴകും തോറും വീര്യം കൂടും ...ഇക്ക പെരുത്തിഷ്ടം
Negative	Malayalam telugu film inu padikku ano. Balakrishnan yude trailer kanda pole
Negative	Anthoke erakiyaaalum degrade cheyaan alukalum kalla print erakaan kure uulakalum ulladatholam kaalam ekkada padam vijayikaan paadaaanu..
Negative	Telugu padam maathiri thoori aakki kalanjallo... Sheey
Positive	Thalaivar dialogue in mamookaa version powli...
not-malayalam	Mavane kola kattle irkk kollame vidamattyy
Negative	കല്യാണ വീഡിയോ എഡിറ്റർ ആണെന്ന് തോന്നുന്നു.  Donmax
unknown_state	ഈ പാവത്തിനേം ഒന്നു സഹായിക്കുമോ? 2 മിനിറ്റെങ്കിലും കണ്ട് ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്തു തന്നാൽ ഒരു ജീവിതമാർഗമായിത്തീരും. ഇക്കാടെ പിള്ളേര് മാസും മനസ്സലിവുമുള്ളവരല്ലേ
Positive	ഇത് ട്രിപ്പിൾ സ്ട്രോങ്ങ്‌ അല്ല  അതുക്കും മോലെ  മമ്മൂക്ക ഡാ
Positive	ചീറി.... വേറെ വാക്ക് ഇല്ല..  ജ്ജാദി  ടാവ്‌ ഇഷ്ട്ടാ....  ചിരിയിലും കലിപ്പ്...
not-malayalam	Rajinikanth dialogue  mammooka version
unknown_state	രാവിലെതന്നെ വന്നു കാണുന്നവർ like അടി 🤩
unknown_state	1 M aayonn nokkan vannavar like adikk!!
Positive	Nta ponno nigal Vera level ahnata
Positive	എന്റെ പൊന്നോ....എത്ര തവണ കണ്ടു എന്ന് ഒരു പിടിയും ഇല്ല    ഇജ്ജാതി
Negative	dislike adicha nainte makkalod oru lalunni fansinte roodhanam
unknown_state	Ee padam polikkum ennu ullavar like pottiche
Positive	Thalaivar dialogue super enga ponalum super star mass
unknown_state	പടം 8നിലയിൽ പൊട്ടും ഉറപ്പുള്ളവർ ഇവിടെ ലൈക് അടി
unknown_state	ഇത് ഞാൻ എവിടെയോ.......  . . കാസർഗോഡ് സ്ലാങ്ങിൽ ഷേണായി ആയിട്ട് അഭിനയിച്ച ഒരു പടം ഉണ്ടല്ലോ എന്താ അതിന്റെ പേര് 🤔🤔
not-malayalam	Use malayalam dialogue why your using Tamil dialogues dont you have any dialogues in malayalam
Positive	ഇന്ന് രാവിലെയും ടീസർ കാണുന്നവരുണ്ടോ Uff ഇജ്ജാതി Heavy Mass Item
Positive	Mass Have A New Face  ട്രെയിലർ എഡിറ്റ് ചെയ്തവനെ സമ്മധികണം !!
Positive	ഷൈലോക്ക് ടീസർ ഒരു രക്ഷയുമില്ല ഇനി ഇതിന്റെ ട്രൈലെർ ഇതിനേക്കാൾ പൊളിക്കും എന്ന് ഉറപ്പുള്ളർ ലൈക്‌ അടി
unknown_state	ഇത് കണ്ടിട്ട് പുത്തൻപണം ഓർമ്മ വന്നത് എനിക്ക് മാത്രമാണോ??? 🤔
unknown_state	ഒറ്റ ഇരിപ്പിന് രണ്ടു പ്രാവശ്യം  കണ്ടവർലൈക്ക് അടിച്ചേ
unknown_state	SHYLOCK തിയ്യറ്ററിൽ പോയി കാണും എന്ന് ഉറപ്പ് ഉള്ളവർ ലൈക്ക് അടി
unknown_state	എനിക്ക്  ഒരു 100 subscribe തരുമോ(done)എന്ന് കമന്റ്‌ ചെയ്യുക ഞാൻ തിരിച്ചും subscribe ചെയ്യും 100%
unknown_state	Shylock FDFS കാണാൻ തീരുമാനിച്ചവർ ഇവിടെ
Mixed_feelings	പരുന്തിന്റെയും പുത്തൻ പണത്തിന്റെയും അവസ്ഥ വരരുത് പടച്ചോനെ .
Mixed_feelings	രാജാധിരാജ & മാസ്‌റ്റർപീസ്  പോലെ ശോകം പടം ആകാതിരുന്നാൽ മതിയാരുന്നു  ഇക്കായുടെ പുതിയ അവതാരത്തിനു  വിജയാശംസകൾ
Negative	ഡിഗ്രേയ്‌ഡ്‌ ഇവിടെ വേവില്ല.. ഒറ്റ കാരണമേ ഉള്ളു അജയ്‌വാസുദേവ്
not-malayalam	മവനെ കോല ഗാൻഡിലെ ഇറുക്കെ കൊല്ലമേ വിടമാട്ടെ
Positive	മവനെ കൊല കാൻഡിലെ ഇറുക്ക്‌ കൊല്ലാമെ വിടമാട്ടെ തലൈവർ  Superഡയലോഗ് from Petta   അപ്പൊ മാസ്സ്  ആയിരിക്കും
unknown_state	300 കോടി..... മുരുകാ  നീ തീർന്നെടാ...... repeat...., 🤣
unknown_state	ഒൺസ് അപ്പോൺ എ ടൈം ദേർ ഈസ്‌ എ കള്ളൻ ആൻഡ് പോലീസ്..... Masssss
Positive	Njanoru lalettan fan aanu Eth dislike adikan thonunilla Ikka pwolichu 0:32 mass and stylish
Positive	Lalettanem mammookanem chelivaariyeriunna fansukar onnumanasilakanam .bhalamulla vrishathile kalleriyoo.malayalam enna cheriya industriye lokathinte nerukayil ethichavaranavar avarkini onnum theliyikanumilla ningadeyonnum cirtificatinte avashyavumilla .ee mosham comments idunnavar onnorkanam neeyoke janikunnenu munne industriyil vannavaranavar allathe ninteyonnum supportumkondalla ee levelil avar ethiyathum .ivare koodathe orupad nadanmar vereyumund avarkonnum illatha qualitiyum abhinayapadavum janamanasil idavumullathukondu mathramanu cherithirinju ninnepolulla krimikeedangal kurakkunnathum.onnorthal nallath avarude randuperudem koode thanne oru varsham 10 il kooduthal padangal irngarilla bakiulla 70,80 padangslilum mattulla nayakanmaranu abhinayikunnathum .onnorthal nallath .ninteyoke thanthamar palareethiyilulla businessoke cheythittavum ninneyoke ithuvare valarthivaluthakiyathum padippichathum ,avarude buisiness ayikotte Krishi aayikotte athinu paravakkan mattupalarum vannal neeyum ninteyoke kudumbavumavum anubhavikunnath .karanam avaroke bankil ninnum palishskum loaneduthittavum oronnum thudangunnathum ,athupole thannanu ivarudeyoke padathinte nirmathakade avasthakalum .ee randuperodulla amithasneham kondonnumalla ivarudeyoke padathine degrade cheyyan ninskoke thonnunnth .ivarkoke vendi bsliyadavunnath anekam nirmathakslanu . Ningalk ivarude padangalonnum ishtamallenkil ningal kanathirikuka .allathe oru phone vach ravilemuthsl veroru paniyumillathe ithinuvendi samayam minakeduthathe kudumbathinum samoohathinum prayochanamullathenthenkilum cheyyan nokuka
Positive	Ikka ethu engane sathikunu enna oru mass I love you ikka
Negative	എന്താ പറയാ 68 ആണ് പോലും ഒരു ഉളുപ്പ് ഒക്കെ മണ്ടേ മമ്മുക്ക ഇങ്ങിനെ യൊക്കെ ചെയ്യാമോ
Positive	Vareity look 🥳  eth pollikum
unknown_state	Ee teaser istapetta Lalettan  fans like adikku
Positive	Kolamass, exploring mammotty power side . 5star Rating from a mohanlal fan.  എന്റെ ചാനൽ ആരേലും സബ്സ്ക്രൈബ് ചെയ്യുമോ... ചെയ്താലും ഇല്ലേലും ടീസർ പൊളിച്ചു....
not-malayalam	Mass Dialogue Magane Kola Gond la Iruken, Kollama Vida Maten🤩🤩🤩
unknown_state	ഒടിയൻ = മാമാങ്കം  ലുസിഫെർ  = ഷൈലോക് | വൺ ? 🤔
Positive	Odiyan ശേഷം..... Lucifer വന്നത് പോലെ.... മാമാങ്കം തിന്റെ.... ക്ഷീണം തീർക്കാൻ.... വരികയായി.... മമ്മൂട്ടികി.... Shylock... ഇതിൽ നമ്മുക്ക് പ്രതീക്ഷയുണ്ട്...
unknown_state	1:00 marupadi thannirikkum   SHYLOCK
Positive	Ufff Ithu Pwolikkum Kidukkachi item Vere Level Mammookka Muththannuu
Positive	Mr.Producer., Malayalam industry ൽ പൊളയ്ക്കുക മാത്രമല്ല നിന്റെ കൺമുന്നിൽ വച്ചുതന്നെ അറമാതിച്ച് വിളയാടും! #ShaneLove
Positive	മാരക teaser. Movie യും ഇങ്ങനെ ആയാൽ മതിയായിരുന്നു.
unknown_state	ടീസർ കണ്ടിട്ട് ഉഷാർക്ക് നാരങ്ങ തുഷാർക്ക് മുന്തിരിങ്ങ
Negative	അയ്യേ... മമ്മൂട്ടി ഫാൻസിന് ഒക്കെ ഇഷ്ടപ്പെട്ടോ ഇൗ കോപ്പ്? 🥴
Positive	Entammee ejjaathi item. ithaann sherikkum romanjam
unknown_state	Rajani anna Petta movie dialog nyz ayi katueduth alle mammooka team..kandavark mansilayit undaki ivde vannu like adichu povam
not-malayalam	Aaahaa Semmmaaaaa Masss Dialogue of Rajini  Magane Kola Gond la Iruken , Kollama Poga Maten 🤩🤩🤩🤩🤩
Positive	മമ്മൂട്ടി അത്ഭുതമനുഷ്യൻ തന്നെ. ഈ പ്രായത്തിൽ ഈ ലുക്കിൽ ഈ എനര്ജിയിൽ പെർഫോം ചെയ്ത ചരിത്രം ലോകസിനിമാ സാംസ്കാരിക ദൃശ്യകലാമേഖലകളിൽ എവിടെയും ഇല്ല, ഒരു പക്ഷെ രജനികാന്ത് ഒഴിച്ച്. പേട്ട, എന്തിരൻ 2, ഇപ്പോൾ ദർബാർ ടീസർ ഇവയിൽ രജനി അണ്ണൻ ഈ ലെവലിൽ പഴയതിനെ തകർക്കും വിധം എനർജി കാണിച്ചിട്ടുണ്ട്. സമാനമായി, 40 വർഷ കരിയറിലെവിടെയും കാണിച്ചിട്ടില്ലാത്ത ഭാവരസോല്ലാസങ്ങളാണ് ഈ ഒന്നരമിനുട്ട് ടീസറിൽ മമ്മൂട്ടി ആടിത്തമർത്തത്. രജനിയിൽ നിന്ന് വ്യത്യസ്തമായി, കരുണ വറ്റിയ കണ്ണുകൾക്ക് കഴുകന്റെ ഭാവമണിഞ്ഞു പുതിയൊരു ഉടലും മനസും കൂടുതുറന്നു വിടുന്ന പരകായപ്രവേശവും ഇവിടം കാണാം. രജനിക്ക് വേണ്ട മേക്കപ്പ് സപ്പോർട്ട് ഇക്കാക്കു വേണ്ടി വരില്ല. രണ്ട് പേരുടെയും പൗരുഷാവേശഗാംഭീര്യം സ്ഫുരിക്കുന്ന ശബ്ദത്തിൽ പോലുമുണ്ട് സാമ്യം. ഈ നീണ്ട കരിയറിൽ ഇതു വരെ കേൾക്കാത്ത ശബ്ദസൗകുമാര്യം ഇരുവർക്കും ഈ അറുപതിന്റെ അന്ത്യത്തിൽ! ഞരമ്പിനെ കോറിയിടുന്ന ശബ്ദം, അടിവയറ്റിനെ ത്രസിപ്പിക്കുന്ന കൂസലില്ലായ്മ, ആയുസ്സിന്റെ ഒടുങ്ങാത്ത ധൈര്യത്തിന്റെ രതിമൂർച്ഛ. എങ്ങനെ സാധിക്കുന്നു ഈ മാനസികാവസ്ഥ, ഈ ശാരീരിക വിസ്മയാവസ്ഥ!!
Positive	Kola gandd le irukku mavanehh kollama vidamattehh... ijjathi goosbumbs🤓
Positive	ഡി ഗ്രഡേഴ്‌സ് കമോൻ.. രോമം.. രോമത്തില് കൊള്ളുകെല ഇക്കാൻറെ...
Positive	എന്റെ പൊന്നോ ഇജ്ജാതി കൊലകൊല്ലി ഐറ്റെം
Mixed_feelings	Nan ettan fan aaanu Kollam  Btt പുത്ത൯പണ൦ പോലേ ആകരുത്
unknown_state	ഇക്കയുടെ ചാവേറുകൾക്ക്‌  like അടിക്കാനുള്ള സ്ഥലം
Mixed_feelings	Oru Puthen Panam smell adikkunundalo
Negative	എന്ത് മൈര് ആണെങ്കിലും ഞാനും എന്റെയും ഭാര്യയുടെയും കുടുംബത്തിലുള്ളവരും എന്റെ 27 ഇൽ പരം ഫ്രണ്ട്സും അവരുടെ കുടുംബങ്ങളും ഈ സിനിമ കാണുന്നില്ല എന്ന് തീരുമാനിച്ച വിവരം വിനയപൂർവം അറിയിക്കുന്നു... കാരണം ബ്ലോജോബി ജോർജ് എന്ന ആ തരം താണ വ്യക്തി ആണ് ഈ സിനിമ നിർമിച്ചിരിക്കുന്നത് എന്നത് കൊണ്ട് മാത്രം... ഈ കമെന്റ് delete ചെയ്താൽ എനിക്ക് മലരാണ് എന്നും അറിയിച്ചുകൊള്ളുന്നു... മമ്മൂക്ക ക്ഷമിക്കണം..
